Phase Function (Ave): 
	WL(nm)-->
Angle(deg)	390	392.5	395	397.5	400	402.5	405	407.5	410	412.5	415	417.5	420	422.5	425	427.5	430	432.5	435	437.5	440	442.5	445	447.5	450	452.5	455	457.5	460	462.5	465	467.5	470	472.5	475	477.5	480	482.5	485	487.5	490	492.5	495	497.5	500	502.5	505	507.5	510	512.5	515	517.5	520	522.5	525	527.5	530	532.5	535	537.5	540	542.5	545	547.5	550	552.5	555	557.5	560	562.5	565	567.5	570	572.5	575	577.5	580	582.5	585	587.5	590	592.5	595	597.5	600	602.5	605	607.5	610	612.5	615	617.5	620	622.5	625	627.5	630	632.5	635	637.5	640	642.5	645	647.5	650	652.5	655	657.5	660	662.5	665	667.5	670	672.5	675	677.5	680	682.5	685	687.5	690	692.5	695	697.5	700	702.5	705	707.5	710	712.5	715	717.5	720	722.5	725	727.5	730	732.5	735	737.5	740	742.5	745	747.5	750	752.5	755	757.5	760	762.5	765	767.5	770	772.5	775	777.5	780	782.5	785	787.5	790	792.5	795	797.5	800	802.5	805	807.5	810	812.5	815	817.5	820	822.5	825	827.5	830	
0	472.883	466.605	460.92	455.131	449.613	443.919	438.646	433.071	428.225	422.621	417.997	412.999	408.192	403.536	399.01	394.094	390.319	385.637	382.235	375.546	370.947	369.915	363.908	360.052	356.561	352.677	348.703	344.982	341.374	337.735	334.365	330.591	327.235	323.736	320.525	317.409	314.14	310.856	307.694	304.261	301.865	298.374	295.487	292.733	289.785	286.96	283.941	281.511	278.636	276.011	273.344	270.819	268.405	265.85	263.207	261.366	258.469	255.467	253.731	251.235	249.699	247.058	244.723	242.614	240.212	238.076	236.291	233.958	232.201	230.058	227.925	226.005	224.072	222.142	220.349	218.408	216.788	214.975	213.115	211.067	209.627	207.893	205.545	203.821	202.687	201.24	199.63	197.675	196.264	194.643	193.148	191.601	190.159	188.68	187.1	185.698	184.13	182.757	181.37	179.884	178.639	177.402	176.261	174.718	173.319	172.094	170.894	169.418	168.037	166.923	166.147	164.861	163.75	162.582	161.478	159.897	158.583	157.58	156.504	155.34	154.149	153.21	151.945	151.056	149.837	149.019	148.031	147.074	145.953	144.974	143.714	143.025	141.779	140.898	139.949	139.011	138.07	137.26	136.367	135.436	134.448	133.689	132.78	131.861	131.13	130.415	129.628	128.565	127.642	127.079	126.048	125.259	124.545	123.68	122.888	122.192	121.524	120.683	120.006	119.096	118.362	117.498	117.093	116.518	115.712	114.773	114.092	113.384	112.818	112.165	111.512	110.852	110.177	109.544	108.866	108.166	107.67	
0.1	467.523	461.387	455.827	450.159	444.767	439.197	434.032	428.575	423.828	418.34	413.807	408.91	404.197	399.63	395.195	390.369	386.669	382.069	378.74	372.167	367.649	366.637	360.736	356.948	353.514	349.695	345.788	342.129	338.58	335	331.685	327.972	324.668	321.223	318.063	314.994	311.775	308.54	305.425	302.043	299.681	296.24	293.395	290.681	287.772	284.986	282.01	279.613	276.776	274.186	271.554	269.062	266.679	264.157	261.547	259.73	256.869	253.902	252.188	249.723	248.207	245.596	243.289	241.204	238.83	236.719	234.953	232.648	230.909	228.791	226.681	224.782	222.87	220.96	219.187	217.265	215.662	213.869	212.028	210	208.575	206.86	204.535	202.826	201.706	200.271	198.678	196.74	195.343	193.736	192.255	190.723	189.294	187.829	186.263	184.873	183.32	181.959	180.584	179.11	177.875	176.649	175.518	173.988	172.601	171.386	170.196	168.732	167.362	166.256	165.486	164.214	163.109	161.951	160.856	159.286	157.982	156.988	155.919	154.764	153.582	152.649	151.394	150.512	149.301	148.489	147.508	146.558	145.445	144.472	143.221	142.537	141.299	140.424	139.482	138.549	137.615	136.81	135.923	134.998	134.017	133.263	132.359	131.447	130.72	130.009	129.228	128.171	127.253	126.694	125.67	124.885	124.175	123.315	122.528	121.836	121.172	120.336	119.663	118.758	118.028	117.169	116.767	116.195	115.394	114.459	113.781	113.077	112.515	111.866	111.216	110.559	109.888	109.259	108.584	107.887	107.394	
0.2	451.82	446.096	440.896	435.58	430.554	425.341	420.492	415.374	410.916	405.763	401.499	396.894	392.455	388.147	383.974	379.411	375.93	371.569	368.454	362.219	357.938	356.982	351.391	347.802	344.534	340.907	337.195	333.718	330.339	326.935	323.777	320.244	317.094	313.806	310.793	307.863	304.79	301.7	298.724	295.488	293.229	289.934	287.21	284.616	281.82	279.15	276.296	273.997	271.276	268.786	266.256	263.862	261.569	259.144	256.634	254.888	252.131	249.268	247.617	245.244	243.787	241.266	239.039	237.027	234.734	232.695	230.988	228.761	227.078	225.032	222.992	221.155	219.304	217.456	215.738	213.876	212.323	210.586	208.8	206.835	205.452	203.792	201.537	199.874	198.79	197.392	195.848	193.963	192.608	191.044	189.603	188.114	186.724	185.3	183.775	182.423	180.91	179.585	178.246	176.809	175.605	174.411	173.31	171.818	170.466	169.279	168.121	166.691	165.355	164.274	163.521	162.286	161.203	160.071	159.002	157.467	156.194	155.223	154.178	153.048	151.893	150.98	149.752	148.89	147.705	146.91	145.952	145.02	143.932	142.979	141.754	141.083	139.87	139.012	138.089	137.175	136.261	135.471	134.6	133.694	132.732	131.993	131.106	130.211	129.498	128.8	128.034	126.997	126.096	125.546	124.542	123.77	123.072	122.228	121.455	120.775	120.122	119.302	118.64	117.75	117.031	116.187	115.794	115.232	114.445	113.523	112.855	112.163	111.611	110.973	110.334	109.687	109.026	108.406	107.743	107.056	106.571	
0.3	426.857	421.773	417.134	412.367	407.907	403.251	398.894	394.307	390.301	385.67	381.827	377.68	373.669	369.768	366.006	361.856	358.716	354.733	351.949	346.251	342.343	341.473	336.372	333.098	330.092	326.767	323.365	320.176	317.065	313.938	311.031	307.783	304.876	301.839	299.058	296.35	293.509	290.649	287.893	284.891	282.794	279.733	277.203	274.798	272.184	269.698	267.041	264.896	262.36	260.03	257.665	255.428	253.278	251.009	248.658	247.025	244.435	241.74	240.189	237.964	236.6	234.225	232.126	230.23	228.07	226.147	224.534	222.434	220.839	218.91	216.982	215.245	213.492	211.743	210.115	208.35	206.876	205.231	203.534	201.669	200.354	198.785	196.641	195.052	194.028	192.69	191.226	189.425	188.136	186.643	185.267	183.847	182.521	181.164	179.705	178.413	176.966	175.7	174.419	173.042	171.887	170.747	169.693	168.264	166.968	165.828	164.722	163.346	162.065	161.026	160.298	159.125	158.076	156.989	155.962	154.484	153.26	152.327	151.322	150.232	149.122	148.241	147.057	146.227	145.084	144.317	143.396	142.494	141.446	140.525	139.343	138.694	137.522	136.691	135.8	134.916	134.033	133.269	132.425	131.549	130.62	129.904	129.046	128.179	127.489	126.811	126.07	125.065	124.191	123.657	122.686	121.935	121.257	120.439	119.688	119.028	118.394	117.599	116.956	116.09	115.39	114.57	114.191	113.647	112.88	111.981	111.328	110.656	110.122	109.502	108.879	108.248	107.604	107	106.356	105.686	105.213	
0.4	394.3	390.02	386.089	382.016	378.27	374.317	370.584	366.668	363.235	359.268	355.96	352.395	348.93	345.55	342.311	338.691	335.986	332.489	330.124	325.119	321.693	320.93	316.463	313.591	310.927	307.992	304.99	302.173	299.411	296.642	294.059	291.181	288.589	285.88	283.401	280.98	278.441	275.882	273.413	270.716	268.832	266.076	263.799	261.642	259.267	257.023	254.623	252.681	250.388	248.27	246.12	244.089	242.128	240.065	237.924	236.438	234.071	231.596	230.179	228.149	226.908	224.726	222.796	221.055	219.07	217.3	215.813	213.881	212.404	210.63	208.85	207.246	205.624	204.007	202.498	200.861	199.494	197.972	196.393	194.662	193.437	191.988	189.994	188.505	187.56	186.302	184.945	183.257	182.058	180.659	179.37	178.043	176.802	175.534	174.165	172.954	171.596	170.407	169.205	167.909	166.82	165.752	164.762	163.417	162.197	161.12	160.082	158.78	157.574	156.59	155.898	154.806	153.805	152.777	151.807	150.407	149.248	148.368	147.415	146.381	145.33	144.492	143.368	142.582	141.497	140.768	139.895	139.035	138.041	137.163	136.039	135.42	134.304	133.51	132.662	131.819	130.979	130.249	129.442	128.607	127.721	127.038	126.217	125.389	124.73	124.079	123.373	122.41	121.575	121.062	120.135	119.415	118.763	117.98	117.259	116.626	116.018	115.257	114.639	113.807	113.132	112.345	111.986	111.465	110.728	109.858	109.226	108.581	108.071	107.477	106.877	106.267	105.647	105.064	104.445	103.799	103.342	
0.5	356.209	352.824	349.684	346.389	343.435	340.27	337.239	334.076	331.288	328.07	325.367	322.46	319.613	316.823	314.178	311.162	308.951	306.011	304.112	299.913	297.039	296.393	292.659	290.247	287.978	285.493	282.953	280.566	278.208	275.856	273.648	271.199	268.974	266.646	264.518	262.433	260.246	258.037	255.904	253.565	251.931	249.533	247.553	245.686	243.594	241.634	239.538	237.835	235.828	233.959	232.065	230.277	228.542	226.721	224.829	223.517	221.414	219.204	217.945	216.148	215.051	213.1	211.373	209.816	208.039	206.454	205.116	203.385	202.049	200.462	198.86	197.414	195.95	194.492	193.126	191.644	190.405	189.03	187.594	186.025	184.909	183.604	181.791	180.423	179.573	178.412	177.183	175.634	174.542	173.258	172.074	170.86	169.723	168.563	167.303	166.19	164.94	163.845	162.74	161.542	160.534	159.552	158.64	157.398	156.271	155.27	154.316	153.105	151.99	151.073	150.425	149.433	148.49	147.533	146.634	145.329	144.251	143.435	142.545	141.58	140.602	139.818	138.767	138.034	137.02	136.337	135.525	134.715	133.788	132.964	131.911	131.328	130.281	129.533	128.738	127.945	127.158	126.471	125.709	124.925	124.092	123.449	122.675	121.894	121.275	120.658	119.994	119.084	118.296	117.809	116.936	116.253	115.635	114.896	114.212	113.612	113.036	112.318	111.731	110.94	110.297	109.551	109.215	108.724	108.023	107.19	106.585	105.974	105.494	104.931	104.358	103.776	103.185	102.628	102.041	101.423	100.987	
0.6	314.819	312.342	310.01	307.514	305.365	303.008	300.7	298.312	296.189	293.747	291.672	289.447	287.244	285.072	283.043	280.663	278.966	276.616	275.192	271.856	269.566	269.035	266.083	264.159	262.311	260.307	258.26	256.332	254.408	252.5	250.695	248.706	246.876	244.96	243.211	241.487	239.682	237.852	236.084	234.134	232.77	230.763	229.106	227.554	225.773	224.123	222.36	220.919	219.224	217.631	216.017	214.498	213.011	211.457	209.839	208.719	206.91	204.994	203.908	202.371	201.431	199.738	198.237	196.885	195.341	193.961	192.79	191.284	190.106	188.726	187.323	186.056	184.769	183.488	182.283	180.975	179.88	178.67	177.396	176.01	175.016	173.873	172.264	171.035	170.292	169.239	168.156	166.764	165.794	164.641	163.577	162.489	161.47	160.433	159.298	158.296	157.169	156.182	155.186	154.101	153.185	152.301	151.478	150.355	149.333	148.421	147.562	146.456	145.444	144.605	144.007	143.128	142.252	141.379	140.56	139.365	138.38	137.637	136.821	135.935	135.04	134.318	133.352	132.681	131.749	131.119	130.377	129.625	128.775	128.014	127.043	126.502	125.535	124.84	124.106	123.372	122.645	122.008	121.299	120.573	119.803	119.206	118.487	117.761	117.187	116.609	115.994	115.147	114.413	113.957	113.147	112.507	111.928	111.239	110.599	110.039	109.5	108.832	108.28	107.538	106.932	106.234	105.926	105.469	104.81	104.02	103.447	102.875	102.43	101.904	101.364	100.814	100.257	99.7302	99.1803	98.597	98.1856	
0.7	272.319	270.697	269.134	267.4	266.008	264.419	262.805	261.16	259.676	257.98	256.513	254.948	253.37	251.801	250.37	248.614	247.416	245.654	244.676	242.209	240.496	240.072	237.903	236.458	235.037	233.512	231.959	230.491	229.004	227.543	226.145	224.619	223.189	221.691	220.325	218.968	217.553	216.109	214.713	213.161	212.074	210.47	209.144	207.915	206.457	205.128	203.709	202.537	201.165	199.858	198.538	197.297	196.07	194.792	193.462	192.54	191.04	189.435	188.53	187.266	186.488	185.069	183.805	182.671	181.372	180.21	179.214	177.947	176.938	175.778	174.586	173.507	172.41	171.318	170.284	169.163	168.221	167.188	166.087	164.897	164.034	163.062	161.675	160.595	159.965	159.03	158.104	156.882	156.044	155.03	154.097	153.147	152.254	151.351	150.35	149.47	148.477	147.607	146.729	145.767	144.952	144.175	143.448	142.454	141.547	140.732	139.976	138.985	138.086	137.333	136.79	136.032	135.231	134.449	133.719	132.644	131.762	131.099	130.364	129.565	128.763	128.109	127.236	126.632	125.791	125.22	124.554	123.868	123.103	122.41	121.53	121.037	120.158	119.521	118.855	118.187	117.528	116.946	116.295	115.634	114.933	114.387	113.729	113.065	112.54	112.006	111.445	110.668	109.995	109.573	108.834	108.243	107.707	107.075	106.483	105.967	105.47	104.857	104.346	103.657	103.093	102.449	102.172	101.753	101.141	100.401	99.8627	99.3351	98.9287	98.4436	97.9406	97.4268	96.9085	96.4159	95.9077	95.3627	94.9787	
0.8	230.672	229.798	228.916	227.865	227.134	226.227	225.238	224.257	223.349	222.326	221.411	220.443	219.437	218.421	217.533	216.356	215.612	214.403	213.813	212.175	211	210.667	209.236	208.24	207.225	206.154	205.068	204.037	202.967	201.93	200.92	199.837	198.791	197.697	196.699	195.695	194.656	193.585	192.552	191.388	190.57	189.36	188.357	187.441	186.305	185.289	184.21	183.302	182.247	181.226	180.197	179.232	178.264	177.26	176.217	175.49	174.3	173.01	172.284	171.294	170.676	169.535	168.511	167.596	166.544	165.603	164.786	163.76	162.923	161.986	161.009	160.121	159.219	158.319	157.46	156.53	155.745	154.892	153.97	152.981	152.254	151.455	150.298	149.374	148.86	148.047	147.281	146.237	145.534	144.667	143.87	143.063	142.301	141.537	140.677	139.922	139.069	138.32	137.568	136.735	136.025	135.358	134.732	133.875	133.088	132.375	131.728	130.858	130.078	129.414	128.93	128.299	127.579	126.891	126.255	125.309	124.536	123.957	123.307	122.602	121.898	121.317	120.542	120.01	119.265	118.757	118.173	117.556	116.88	116.261	115.479	115.036	114.252	113.679	113.085	112.486	111.899	111.376	110.789	110.197	109.57	109.08	108.486	107.889	107.417	106.931	106.428	105.725	105.119	104.734	104.07	103.531	103.043	102.471	101.933	101.463	101.011	100.459	99.9907	99.3609	98.8427	98.2564	98.0134	97.6354	97.0747	96.3878	95.8879	95.4084	95.044	94.6034	94.1406	93.6662	93.1896	92.7344	92.2714	91.7682	91.4142	
