Phase Function (Ave): 
	WL(nm)-->
Angle(deg)	390	392.5	395	397.5	400	402.5	405	407.5	410	412.5	415	417.5	420	422.5	425	427.5	430	432.5	435	437.5	440	442.5	445	447.5	450	452.5	455	457.5	460	462.5	465	467.5	470	472.5	475	477.5	480	482.5	485	487.5	490	492.5	495	497.5	500	502.5	505	507.5	510	512.5	515	517.5	520	522.5	525	527.5	530	532.5	535	537.5	540	542.5	545	547.5	550	552.5	555	557.5	560	562.5	565	567.5	570	572.5	575	577.5	580	582.5	585	587.5	590	592.5	595	597.5	600	602.5	605	607.5	610	612.5	615	617.5	620	622.5	625	627.5	630	632.5	635	637.5	640	642.5	645	647.5	650	652.5	655	657.5	660	662.5	665	667.5	670	672.5	675	677.5	680	682.5	685	687.5	690	692.5	695	697.5	700	702.5	705	707.5	710	712.5	715	717.5	720	722.5	725	727.5	730	732.5	735	737.5	740	742.5	745	747.5	750	752.5	755	757.5	760	762.5	765	767.5	770	772.5	775	777.5	780	782.5	785	787.5	790	792.5	795	797.5	800	802.5	805	807.5	810	812.5	815	817.5	820	822.5	825	827.5	830	
0	431.323	425.881	420.491	415.273	409.953	405.029	400.241	395.458	390.836	386.444	382.055	375.563	370.947	369.067	364.066	359.02	355.244	351.736	347.947	343.921	339.998	336.204	332.403	329.116	325.308	321.848	318.476	314.708	311.61	308.308	305.286	301.783	298.586	295.487	292.808	289.446	286.553	283.987	280.855	277.703	275.307	272.448	269.765	267.213	264.522	261.829	259.589	257.259	253.906	251.944	249.734	247.371	244.946	242.596	240.212	238.173	235.756	233.802	231.329	229.526	227.519	225.319	223.243	221.305	219.583	217.497	215.371	213.406	211.648	209.926	208.272	205.609	204.082	203.129	201.236	199.63	197.64	196.106	194.515	192.774	191.244	189.684	188.095	186.559	185.148	183.704	182.138	180.68	179.042	177.538	176.274	175.05	173.667	172.186	170.796	169.381	168.037	166.763	165.451	164.167	162.999	161.802	160.682	159.437	158.35	156.999	155.858	154.787	153.614	152.509	151.207	150.263	149.321	148.071	146.976	146.118	145.189	143.714	142.932	141.778	140.805	139.711	138.788	137.965	136.935	136.072	134.967	134.113	133.14	132.321	131.196	130.352	129.633	128.742	127.884	127.015	126.22	125.369	124.545	123.749	122.82	122.095	121.209	120.577	119.699	119.003	117.915	117.337	116.886	116.223	115.185	114.263	113.587	113.16	112.489	111.76	111.07	110.216	109.584	108.866	108.172	107.646	106.855	106.204	105.609	104.924	104.321	103.767	103.021	102.454	101.944	100.943	100.246	100.061	100.039	99.6018	97.8347	
0.1	426.863	421.534	416.251	411.139	405.924	401.096	396.401	391.707	387.178	382.859	378.567	372.182	367.649	365.804	360.881	355.929	352.216	348.77	345.044	341.086	337.227	333.495	329.755	326.52	322.771	319.365	316.045	312.335	309.283	306.029	303.055	299.602	296.449	293.395	290.754	287.439	284.586	282.055	278.965	275.855	273.493	270.67	268.021	265.502	262.845	260.187	257.975	255.676	252.362	250.423	248.239	245.906	243.51	241.187	238.83	236.814	234.426	232.493	230.047	228.265	226.279	224.104	222.05	220.133	218.428	216.365	214.261	212.316	210.576	208.873	207.236	204.597	203.087	202.143	200.266	198.678	196.705	195.186	193.61	191.885	190.369	188.824	187.249	185.726	184.328	182.896	181.344	179.899	178.276	176.785	175.531	174.319	172.946	171.478	170.098	168.696	167.362	166.098	164.795	163.524	162.365	161.176	160.066	158.83	157.752	156.41	155.278	154.215	153.051	151.954	150.661	149.724	148.789	147.547	146.46	145.608	144.686	143.221	142.445	141.299	140.332	139.245	138.328	137.51	136.488	135.63	134.533	133.684	132.717	131.903	130.785	129.947	129.232	128.347	127.494	126.63	125.841	124.995	124.175	123.384	122.46	121.74	120.859	120.231	119.357	118.665	117.583	117.009	116.561	115.902	114.869	113.952	113.279	112.856	112.188	111.463	110.776	109.927	109.298	108.584	107.893	107.37	106.584	105.936	105.344	104.662	104.063	103.511	102.769	102.204	101.697	100.7	100.008	99.8242	99.802	99.3647	97.6055	
0.2	413.769	408.77	403.798	398.992	394.084	389.534	385.109	380.676	376.416	372.309	368.298	362.227	357.938	356.194	351.5	346.82	343.294	340.027	336.486	332.727	329.057	325.503	321.944	318.858	315.283	312.035	308.869	305.327	302.409	299.295	296.462	293.156	290.132	287.21	284.682	281.502	278.766	276.34	273.373	270.389	268.123	265.408	262.861	260.436	257.883	255.325	253.196	250.99	247.786	245.918	243.811	241.564	239.253	237.01	234.734	232.786	230.48	228.611	226.247	224.526	222.604	220.499	218.509	216.655	215.003	213.004	210.967	209.081	207.395	205.745	204.16	201.592	200.13	199.213	197.388	195.848	193.928	192.454	190.921	189.245	187.767	186.267	184.734	183.252	181.891	180.496	178.984	177.579	175.999	174.544	173.322	172.143	170.802	169.373	168.025	166.656	165.355	164.119	162.845	161.611	160.477	159.313	158.233	157.024	155.969	154.658	153.55	152.511	151.376	150.3	149.034	148.118	147.206	145.988	144.926	144.091	143.188	141.754	140.992	139.871	138.922	137.857	136.959	136.156	135.154	134.314	133.238	132.404	131.457	130.658	129.561	128.739	128.037	127.169	126.331	125.484	124.709	123.878	123.072	122.296	121.388	120.681	119.816	119.199	118.339	117.658	116.593	116.031	115.592	114.945	113.926	113.023	112.361	111.946	111.29	110.577	109.9	109.064	108.445	107.743	107.062	106.547	105.773	105.136	104.553	103.881	103.29	102.747	102.015	101.459	100.959	99.9755	99.2948	99.1179	99.0939	98.657	96.9214	
0.3	392.868	388.383	383.898	379.573	375.143	371.029	367.028	363.004	359.167	355.395	351.821	346.249	342.343	340.756	336.427	332.174	328.944	325.96	322.711	319.265	315.895	312.625	309.35	306.502	303.203	300.205	297.284	294.009	291.305	288.413	285.803	282.732	279.914	277.203	274.854	271.89	269.342	267.083	264.312	261.529	259.416	256.874	254.489	252.216	249.828	247.431	245.435	243.376	240.351	238.596	236.613	234.504	232.33	230.215	228.07	226.23	224.056	222.291	220.059	218.435	216.616	214.625	212.739	210.984	209.418	207.523	205.593	203.802	202.204	200.641	199.139	196.685	195.302	194.429	192.685	191.226	189.391	187.99	186.527	184.927	183.514	182.085	180.62	179.203	177.903	176.568	175.123	173.78	172.271	170.875	169.704	168.579	167.29	165.923	164.628	163.313	162.065	160.875	159.647	158.476	157.382	156.258	155.227	154.061	153.045	151.782	150.716	149.715	148.625	147.585	146.365	145.481	144.607	143.428	142.405	141.599	140.729	139.343	138.605	137.524	136.604	135.576	134.707	133.931	132.962	132.149	131.11	130.301	129.384	128.61	127.548	126.752	126.071	125.231	124.418	123.598	122.845	122.04	121.257	120.505	119.622	118.937	118.099	117.499	116.662	116	114.964	114.421	113.995	113.367	112.373	111.492	110.848	110.447	109.811	109.116	108.456	107.641	107.039	106.356	105.692	105.19	104.437	103.815	103.248	102.592	102.016	101.486	100.77	100.23	99.741	98.7793	98.1187	97.9524	97.9254	97.4892	95.7925	
0.4	365.438	361.606	357.742	354.026	350.208	346.65	343.191	339.689	336.393	333.05	330.032	325.106	321.693	320.306	316.448	312.748	309.898	307.277	304.406	301.366	298.384	295.481	292.575	290.036	287.095	284.424	281.82	278.893	276.469	273.868	271.547	268.784	266.235	263.799	261.685	259.005	256.702	254.662	252.149	249.631	247.719	245.403	243.234	241.159	238.99	236.805	234.983	233.119	230.332	228.726	226.907	224.98	222.986	221.041	219.07	217.374	215.376	213.748	211.69	210.196	208.513	206.673	204.926	203.305	201.852	200.096	198.309	196.644	195.163	193.715	192.325	190.024	188.746	187.931	186.297	184.945	183.224	181.92	180.551	179.055	177.728	176.394	175.021	173.692	172.472	171.219	169.862	168.603	167.189	165.873	164.771	163.718	162.5	161.215	159.991	158.749	157.574	156.445	155.281	154.192	153.154	152.083	151.117	150.011	149.047	147.849	146.84	145.89	144.861	143.87	142.71	141.871	141.047	139.922	138.953	138.185	137.359	136.039	135.334	134.307	133.428	132.448	131.621	130.878	129.955	129.18	128.19	127.414	126.54	125.798	124.784	124.023	123.37	122.569	121.79	121.006	120.286	119.515	118.763	118.042	117.196	116.54	115.737	115.161	114.356	113.718	112.722	112.205	111.798	111.196	110.236	109.385	108.766	108.384	107.773	107.105	106.468	105.683	105.103	104.445	103.804	103.319	102.595	101.996	101.45	100.816	100.26	99.7483	99.0553	98.536	98.062	97.1299	96.4966	96.3445	96.3133	95.8784	94.2352	
0.5	333.081	329.983	326.821	323.793	320.668	317.741	314.896	311.988	309.307	306.456	304.063	299.888	297.039	295.876	292.568	289.502	287.091	284.886	282.451	279.88	277.346	274.87	272.393	270.212	267.689	265.396	263.162	260.642	258.544	256.284	254.301	251.898	249.667	247.553	245.713	243.369	241.355	239.573	237.364	235.158	233.483	231.436	229.52	227.682	225.771	223.839	222.224	220.588	218.087	216.658	215.034	213.325	211.546	209.803	208.039	206.516	204.728	203.264	201.415	200.077	198.558	196.9	195.319	193.858	192.542	190.953	189.337	187.825	186.484	185.175	183.919	181.806	180.652	179.908	178.407	177.183	175.602	174.414	173.161	171.789	170.566	169.349	168.088	166.864	165.743	164.588	163.34	162.183	160.885	159.666	158.647	157.683	156.55	155.367	154.23	153.077	151.99	150.936	149.85	148.861	147.89	146.886	146	144.967	144.065	142.949	142.008	141.121	140.168	139.236	138.152	137.367	136.604	135.545	134.643	133.921	133.149	131.911	131.247	130.286	129.457	128.536	127.76	127.061	126.193	125.465	124.534	123.8	122.978	122.278	121.323	120.604	119.987	119.233	118.496	117.758	117.076	116.348	115.635	114.953	114.151	113.532	112.773	112.226	111.461	110.854	109.907	109.422	109.039	108.469	107.55	106.738	106.148	105.791	105.212	104.576	103.967	103.219	102.666	102.041	101.429	100.966	100.277	99.7059	99.1867	98.58	98.0484	97.5595	96.8948	96.4012	95.9465	95.0515	94.4523	94.3175	94.2811	93.8481	92.272	
0.6	297.559	295.216	292.786	290.47	288.066	285.798	283.593	281.308	279.268	276.939	275.188	271.82	269.566	268.635	265.918	263.524	261.579	259.815	257.844	255.775	253.72	251.703	249.684	247.889	245.816	243.932	242.096	240.017	238.272	236.383	234.762	232.754	230.869	229.106	227.565	225.588	223.89	222.39	220.514	218.651	217.236	215.485	213.849	212.271	210.646	208.993	207.605	206.222	204.041	202.805	201.4	199.931	198.39	196.874	195.341	194.01	192.457	191.176	189.561	188.396	187.06	185.606	184.212	182.931	181.768	180.367	178.944	177.604	176.422	175.268	174.164	172.263	171.249	170.584	169.235	168.156	166.733	165.678	164.554	163.325	162.221	161.136	160.001	158.899	157.889	156.847	155.722	154.681	153.516	152.407	151.484	150.62	149.585	148.518	147.481	146.431	145.444	144.477	143.481	142.605	141.713	140.785	139.99	139.041	138.212	137.189	136.328	135.513	134.646	133.784	132.786	132.064	131.372	130.389	129.564	128.896	128.185	127.043	126.426	125.541	124.771	123.919	123.202	122.552	121.749	121.075	120.214	119.528	118.767	118.114	117.228	116.559	115.984	115.285	114.596	113.91	113.274	112.596	111.928	111.293	110.542	109.966	109.258	108.745	108.026	107.455	106.565	106.118	105.762	105.23	104.36	103.592	103.039	102.708	102.168	101.569	100.994	100.288	99.7684	99.1803	98.602	98.165	97.5179	96.9795	96.4916	95.9169	95.4142	94.9523	94.3208	93.8574	93.4256	92.5745	92.0152	91.9004	91.8574	91.4273	89.9309	
0.7	260.636	259.017	257.298	255.669	253.966	252.339	250.758	249.08	247.667	245.855	244.716	242.163	240.496	239.79	237.672	235.943	234.464	233.136	231.629	230.062	228.49	226.936	225.379	223.975	222.357	220.886	219.455	217.824	216.441	214.932	213.678	212.076	210.548	209.144	207.909	206.313	204.942	203.733	202.202	200.694	199.548	198.105	196.76	195.455	194.128	192.766	191.615	190.494	188.654	187.62	186.445	185.229	183.938	182.661	181.372	180.246	178.94	177.853	176.487	175.505	174.364	173.127	171.933	170.842	169.842	168.643	167.427	166.27	165.258	164.27	163.328	161.657	160.793	160.212	159.027	158.104	156.852	155.941	154.955	153.881	152.907	151.963	150.966	149.995	149.105	148.186	147.195	146.281	145.259	144.272	143.453	142.697	141.77	140.829	139.901	138.964	138.086	137.215	136.318	135.564	134.758	133.915	133.218	132.362	131.614	130.693	129.919	129.184	128.413	127.627	126.724	126.072	125.456	124.56	123.818	123.209	122.567	121.53	120.967	120.166	119.46	118.686	118.033	117.438	116.708	116.093	115.31	114.678	113.984	113.384	112.574	111.961	111.431	110.794	110.159	109.532	108.947	108.324	107.707	107.123	106.43	105.901	105.251	104.777	104.109	103.578	102.753	102.347	102.021	101.531	100.717	99.9992	99.4857	99.1861	98.688	98.1312	97.5937	96.937	96.4535	95.9077	95.3673	94.9593	94.3592	93.8575	93.4048	92.8662	92.3961	91.9646	91.3706	90.9413	90.5354	89.7342	89.2198	89.1268	89.0762	88.6503	87.2446	
0.8	223.938	222.968	221.897	220.888	219.826	218.785	217.773	216.655	215.815	214.49	213.894	212.122	211	210.496	208.957	207.848	206.807	205.887	204.819	203.729	202.614	201.503	200.387	199.358	198.179	197.105	196.062	194.867	193.834	192.696	191.793	190.587	189.411	188.357	187.42	186.2	185.149	184.226	183.036	181.879	180.998	179.861	178.806	177.772	176.741	175.67	174.756	173.893	172.401	171.568	170.624	169.662	168.623	167.587	166.544	165.626	164.572	163.681	162.567	161.771	160.828	159.813	158.822	157.927	157.093	156.101	155.095	154.128	153.289	152.47	151.696	150.265	149.552	149.059	148.045	147.281	146.209	145.444	144.604	143.69	142.851	142.055	141.202	140.366	139.603	138.811	137.96	137.178	136.307	135.446	134.736	134.094	133.28	132.471	131.66	130.841	130.078	129.308	128.517	127.889	127.174	126.422	125.828	125.071	124.407	123.596	122.914	122.264	121.594	120.89	120.088	119.509	118.975	118.171	117.517	116.973	116.403	115.479	114.972	114.262	113.625	112.933	112.349	111.813	111.16	110.61	109.909	109.336	108.714	108.171	107.444	106.891	106.41	105.838	105.263	104.699	104.168	103.605	103.043	102.514	101.884	101.406	100.817	100.385	99.7729	99.2858	98.531	98.1699	97.8769	97.4324	96.6779	96.015	95.5449	95.2782	94.8264	94.3157	93.8189	93.2153	92.7712	92.2714	91.7725	91.396	90.8473	90.3855	89.9711	89.472	89.0374	88.6391	88.0861	87.694	87.3164	86.5703	86.1049	86.0348	85.9754	85.5552	84.2498	
