549,0.001546647,0.993692933,0.00476042
550,0.001601556,0.993507576,0.004890868
551,0.001659344,0.993314885,0.005025771
552,0.00172099,0.993111819,0.005167191
553,0.001787993,0.992893717,0.00531829
554,0.001862157,0.992655161,0.005482682
555,0.001945677,0.992389797,0.005664526
556,0.002040862,0.992091428,0.00586771
557,0.002148865,0.99175832,0.006092815
558,0.002270601,0.991389992,0.006339407
559,0.002407102,0.990986049,0.006606849
560,0.002559513,0.990546282,0.006894205
561,0.00272961,0.99006911,0.00720128
562,0.002921724,0.989545951,0.007532325
563,0.003142091,0.988964336,0.007893573
564,0.003399014,0.988308532,0.008292454
565,0.003703678,0.987559367,0.008736956
566,0.004072002,0.98668805,0.009239948
567,0.004525415,0.985665329,0.009809257
568,0.0050965,0.984445619,0.010457881
569,0.005836246,0.982963667,0.011200087
570,0.006828762,0.981120811,0.012050427
571,0.008224054,0.978747717,0.013028229
572,0.010285022,0.975586252,0.014128727
573,0.013574329,0.971070041,0.01535563
574,0.019306631,0.964146256,0.016547113
575,0.031289649,0.951109697,0.017600656
576,0.066837059,0.91497799,0.018184952
577,0.47055822,0.511444996,0.017996797
578,0.910322527,0.072666849,0.017010625
579,0.948080455,0.036192308,0.015727239
580,0.961821356,0.023747748,0.014430896
581,0.969199116,0.017569887,0.013230997
582,0.973908663,0.013922646,0.012168691
583,0.977209973,0.011540556,0.011249471
584,0.97965674,0.009879365,0.010463896
585,0.981533157,0.008668347,0.009798497
586,0.983004593,0.007756981,0.009238426
587,0.984186034,0.00704976,0.008764206
588,0.985154145,0.006486593,0.008359262
589,0.985960394,0.006028761,0.008010846
590,0.986640781,0.005650195,0.007709024
591,0.987219961,0.005333396,0.007446644
592,0.987712463,0.005067603,0.007219934
593,0.988129223,0.00484482,0.007025957
594,0.988479467,0.004658583,0.006861951
595,0.988771011,0.004503631,0.006725359
596,0.98901058,0.004375598,0.006613822
597,0.989204269,0.004270646,0.006525085
598,0.989267381,0.004213998,0.006518621
599,0.989267405,0.004182161,0.006550434
600,0.989234375,0.004159835,0.00660579
601,0.988677031,0.004295055,0.007027914
602,0.989261896,0.004115217,0.006622888
603,0.989216667,0.004107037,0.006676296
604,0.989083816,0.004137981,0.006778203
605,0.989159735,0.004105614,0.006734651
606,0.989149438,0.004102104,0.006748458
607,0.989267414,0.004072054,0.006660533
608,0.989267347,0.004068677,0.006663976
609,0.989149465,0.004103743,0.006746792
610,0.989010742,0.0041469,0.006842359
611,0.988851557,0.004198056,0.006950388
612,0.988666612,0.004259241,0.007074147
613,0.988449831,0.004332777,0.007217392
614,0.988195046,0.004420993,0.007383961
615,0.98789579,0.004526316,0.007577894
616,0.987547683,0.004650353,0.007801964
617,0.987156396,0.004790843,0.008052761
618,0.986730688,0.004944375,0.008324937
619,0.986280206,0.005107234,0.00861256
620,0.985815726,0.005275308,0.008908966
621,0.985346439,0.005445107,0.009208454
622,0.9848709,0.005617167,0.009511933
623,0.984384353,0.005793267,0.009822379
624,0.983881365,0.005975435,0.0101432
625,0.983355833,0.006165942,0.010478225
626,0.982801682,0.006367034,0.010831284
627,0.982214944,0.006580125,0.01120493
628,0.981591725,0.006806597,0.011601678
629,0.980927541,0.007048046,0.012024413
630,0.98021709,0.007306376,0.012476534
631,0.979453268,0.007584205,0.012962527
632,0.97862452,0.007885972,0.013489508
633,0.977717527,0.00821681,0.014065663
634,0.976717976,0.008582219,0.014699805
635,0.97561013,0.008988243,0.015401626
636,0.974380956,0.009439891,0.016179154
637,0.973034075,0.009935772,0.017030152
638,0.971579295,0.010472156,0.017948549
639,0.970029137,0.011044297,0.018926565
640,0.968399707,0.011646095,0.019954197
641,0.966705026,0.012272237,0.021022737
642,0.964937629,0.012925528,0.022136842
643,0.96308213,0.013611776,0.023306093
644,0.961120546,0.014337775,0.024541677
645,0.959031914,0.015111462,0.025856623
646,0.956796176,0.015940474,0.02726335
647,0.954407851,0.016827046,0.028765102
648,0.951866676,0.017771487,0.030361836
649,0.949173892,0.018773566,0.03205254
650,0.946332512,0.019832413,0.033835074
651,0.943345002,0.020947379,0.035707618
652,0.940203649,0.022121686,0.037674664
653,0.93689741,0.023359853,0.039742735
654,0.93341416,0.02466686,0.041918978
655,0.929740524,0.026048212,0.044211261
656,0.925855987,0.027512146,0.046631864
657,0.921711472,0.029077711,0.049210814
658,0.917243538,0.030769567,0.051986892
659,0.912378107,0.032616739,0.055005151
660,0.907028952,0.034653386,0.058317658
661,0.901115004,0.036912493,0.061972499
662,0.894627709,0.039400438,0.065971849
663,0.887588779,0.042112993,0.070298224
664,0.88003552,0.045040603,0.074923872
665,0.872022572,0.048166971,0.079810451
666,0.863596415,0.051478031,0.084925548
667,0.854704136,0.054997345,0.090298513
668,0.845263865,0.058761513,0.095974615
669,0.835164234,0.062815943,0.102019816
670,0.824272188,0.067213963,0.108513841
671,0.812436158,0.072013958,0.115549875
672,0.79955452,0.077255705,0.123189764
673,0.785585551,0.082968758,0.131445679
674,0.770597972,0.089165861,0.140236155
675,0.754760688,0.095838881,0.149400417
676,0.738236976,0.102963396,0.158799613
677,0.721183519,0.110470202,0.168346264
678,0.703725364,0.118283126,0.177991493
679,0.686168542,0.126264026,0.187567413
680,0.669101424,0.134160995,0.19673756
681,0.653109491,0.141709676,0.20518081
682,0.638215526,0.148883289,0.21290116
683,0.624181646,0.155766976,0.220051352
684,0.610690213,0.1624883,0.22682146
685,0.597407438,0.169196694,0.233395837
686,0.584083553,0.176016115,0.239900301
687,0.570748939,0.182939507,0.246311519
688,0.55751839,0.189919997,0.252561577
689,0.544522552,0.196899405,0.258578004
690,0.53189881,0.203808268,0.26429288
691,0.519754395,0.210577676,0.269667883
692,0.507749308,0.217138713,0.275111929
693,0.497246555,0.223498312,0.279255081
694,0.48691707,0.229584239,0.283498635
695,0.477205666,0.235392602,0.28740167
696,0.4681097,0.24092694,0.290963295
697,0.459397413,0.246290143,0.294312374
698,0.450946008,0.251568635,0.297485282
699,0.442614489,0.256839992,0.300545438
700,0.434311956,0.262161161,0.303526795
701,0.426023876,0.267542375,0.306433654
702,0.417917422,0.27287379,0.309208684
703,0.410169846,0.278031835,0.311798205
704,0.402850284,0.28297059,0.314178999
705,0.396077351,0.287593834,0.316328674
706,0.389957444,0.291811257,0.318231143
707,0.384417756,0.29567366,0.319908411
708,0.379589568,0.299066827,0.321343415
709,0.375505814,0.301955364,0.322538615
710,0.372054455,0.304416721,0.323528597
711,0.369258422,0.306422086,0.324319249
712,0.366974937,0.308066809,0.324957996
713,0.365027411,0.309475417,0.325496898
714,0.363270583,0.310752244,0.325976884
715,0.361611551,0.311963649,0.326424493
716,0.360006491,0.31314015,0.326853035
717,0.358455027,0.314281405,0.327263224
